DBH,Height,log DBH,log Height
4.6,3,0.662757832,0.477121255
5.9,3.5,0.770852012,0.544068044
5.9,3.7,0.770852012,0.568201724
2.8,2.6,0.447158031,0.414973348
4,3,0.602059991,0.477121255
5.1,3.5,0.707570176,0.544068044
5.6,4,0.748188027,0.602059991
7.1,4.5,0.851258349,0.653212514
7.2,5.6,0.857332496,0.748188027
2,2,0.301029996,0.301029996
3.2,3.7,0.505149978,0.568201724
4,4.5,0.602059991,0.653212514
4.3,5,0.633468456,0.698970004
4.6,5.2,0.662757832,0.716003344
5,5.5,0.698970004,0.740362689
7,4.3,0.84509804,0.633468456
10.4,6,1.017033339,0.77815125
12.1,7.5,1.08278537,0.875061263
13.6,7.9,1.133538908,0.897627091
14,8.5,1.146128036,0.929418926
14,8.5,1.146128036,0.929418926
6.7,4.3,0.826074803,0.633468456
10.2,6,1.008600172,0.77815125
12.2,7.5,1.086359831,0.875061263
12.8,7.9,1.10720997,0.897627091
13.1,8.5,1.117271296,0.929418926
13.1,8.5,1.117271296,0.929418926
2.2,2.2,0.342422681,0.342422681
3,3.2,0.477121255,0.505149978
4.1,4.5,0.612783857,0.653212514
5,5,0.698970004,0.698970004
6.7,6.1,0.826074803,0.785329835
7.5,6.3,0.875061263,0.799340549
2.2,2.2,0.342422681,0.342422681
3,3,0.477121255,0.477121255
3.7,4.5,0.568201724,0.653212514
4.3,5,0.633468456,0.698970004
5.5,5.5,0.740362689,0.740362689
5.8,5.7,0.763427994,0.755874856
3.6,2.8,0.556302501,0.447158031
4.5,4.5,0.653212514,0.653212514
6.3,5.1,0.799340549,0.707570176
7.6,6,0.880813592,0.77815125
7.9,6.5,0.897627091,0.812913357
8.4,6.7,0.924279286,0.826074803
4.8,3.58,0.681241237,0.553883027
7.5,4.8,0.875061263,0.681241237
8.4,5.6,0.924279286,0.748188027
9.9,7.5,0.995635195,0.875061263
11.7,7,1.068185862,0.84509804
11.7,7.3,1.068185862,0.86332286
2.6,2.8,0.414973348,0.447158031
3.6,3.5,0.556302501,0.544068044
5,4,0.698970004,0.602059991
6.7,4.2,0.826074803,0.62324929
9.5,5,0.977723605,0.698970004
10.8,5.7,1.033423755,0.755874856
6.1,5.6,0.785329835,0.748188027
9.2,5.8,0.963787827,0.763427994
10.7,6.3,1.029383778,0.799340549
12.6,6.8,1.100370545,0.832508913
11.8,7,1.071882007,0.84509804
11.8,7.1,1.071882007,0.851258349
2.9,2.4,0.462397998,0.380211242
3.1,3,0.491361694,0.477121255
3.8,3.6,0.579783597,0.556302501
4.3,3.9,0.633468456,0.591064607
4.5,4,0.653212514,0.602059991
4.9,4.2,0.69019608,0.62324929
4,3.5,0.602059991,0.544068044
5,3.8,0.698970004,0.579783597
5.7,4.1,0.755874856,0.612783857
6,5,0.77815125,0.698970004
6.5,5.5,0.812913357,0.740362689
6.5,5.6,0.812913357,0.748188027
2.3,2.4,0.361727836,0.380211242
3,3,0.477121255,0.477121255
4.2,3.7,0.62324929,0.568201724
5.5,4.2,0.740362689,0.62324929
6.8,5.5,0.832508913,0.740362689
7.8,5.7,0.892094603,0.755874856
3.8,2.8,0.579783597,0.447158031
4.7,3.2,0.672097858,0.505149978
5.7,3.5,0.755874856,0.544068044
6.9,4.2,0.838849091,0.62324929
7.1,5.5,0.851258349,0.740362689
7.5,5.6,0.875061263,0.748188027
8.3,5.3,0.919078092,0.72427587
11.3,5.5,1.053078443,0.740362689
11.4,6.5,1.056904851,0.812913357
12.4,7.6,1.093421685,0.880813592
14.3,8,1.155336037,0.903089987
14.3,8.3,1.155336037,0.919078092
5,3.3,0.698970004,0.51851394
7.7,4.6,0.886490725,0.662757832
8.4,5.3,0.924279286,0.72427587
9.4,6.2,0.973127854,0.792391689
11.2,8,1.049218023,0.903089987
11.7,8.3,1.068185862,0.919078092
2.1,1.8,0.322219295,0.255272505
4,2.8,0.602059991,0.447158031
4,3,0.602059991,0.477121255
4.6,3.5,0.662757832,0.544068044
5.1,4.2,0.707570176,0.62324929
5.3,4.3,0.72427587,0.633468456
4.2,3.1,0.62324929,0.491361694
6.7,4.9,0.826074803,0.69019608
7.5,5.5,0.875061263,0.740362689
9.4,6.5,0.973127854,0.812913357
9.7,7,0.986771734,0.84509804
10.3,7.5,1.012837225,0.875061263
10.3,5.8,1.012837225,0.763427994
12.2,6.55,1.086359831,0.8162413
15.7,6.9,1.195899652,0.838849091
16,7.5,1.204119983,0.875061263
16.3,8,1.212187604,0.903089987
16.3,9,1.212187604,0.954242509
2.7,2.6,0.431363764,0.414973348
4.6,3.6,0.662757832,0.556302501
7.7,4.5,0.886490725,0.653212514
9.2,5.6,0.963787827,0.748188027
12.2,7,1.086359831,0.84509804
12.3,7.5,1.089905111,0.875061263
3.4,3.2,0.531478917,0.505149978
4.4,3.4,0.643452676,0.531478917
5.4,3.8,0.73239376,0.579783597
5.4,4,0.73239376,0.602059991
3.5,2.5,0.544068044,0.397940009
5.2,3.1,0.716003344,0.491361694
5.7,4.1,0.755874856,0.612783857
7.3,4.6,0.86332286,0.662757832
8.7,6,0.939519253,0.77815125
9.2,6.5,0.963787827,0.812913357
3.5,3.32,0.544068044,0.521138084
5.2,3.5,0.716003344,0.544068044
7.7,4.6,0.886490725,0.662757832
8,4.8,0.903089987,0.681241237
9.1,5.5,0.959041392,0.740362689
9.3,5.6,0.968482949,0.748188027
2.2,2.5,0.342422681,0.397940009
4.3,3,0.633468456,0.477121255
5.2,4.2,0.716003344,0.62324929
7.3,4.6,0.86332286,0.662757832
8.9,6,0.949390007,0.77815125
9.5,6.3,0.977723605,0.799340549
2.2,2.5,0.342422681,0.397940009
4,2.7,0.602059991,0.431363764
5,3.1,0.698970004,0.491361694
6.8,3.7,0.832508913,0.568201724
6.8,4.5,0.832508913,0.653212514
7,5,0.84509804,0.698970004
3.6,2.8,0.556302501,0.447158031
5.1,3.6,0.707570176,0.556302501
5.8,4.4,0.763427994,0.643452676
7.2,4.7,0.857332496,0.672097858
7.6,5.5,0.880813592,0.740362689
7.7,5.6,0.886490725,0.748188027
9.8,4.6,0.991226076,0.662757832
9.9,4.8,0.995635195,0.681241237
7.1,3.85,0.851258349,0.58546073
8.7,5,0.939519253,0.698970004
9.4,6.5,0.973127854,0.812913357
13.2,7.1,1.120573931,0.851258349
12.5,9,1.096910013,0.954242509
12.6,10,1.100370545,1
5.8,4.3,0.763427994,0.633468456
6,4.5,0.77815125,0.653212514
6,4.7,0.77815125,0.672097858
2.1,2.2,0.322219295,0.342422681
2.5,2.9,0.397940009,0.462397998
2.7,3,0.431363764,0.477121255
2.7,3.2,0.431363764,0.505149978
2,2.7,0.301029996,0.431363764
2.8,2.8,0.447158031,0.447158031
4.5,3.1,0.653212514,0.491361694
7.6,4.7,0.880813592,0.672097858
8.2,5.5,0.913813852,0.740362689
8.8,5.6,0.944482672,0.748188027
2.8,3.2,0.447158031,0.505149978
3.8,3.3,0.579783597,0.51851394
5,3.7,0.698970004,0.568201724
5.9,4,0.770852012,0.602059991
6.1,5,0.785329835,0.698970004
6.1,5,0.785329835,0.698970004
2.3,3,0.361727836,0.477121255
3.6,3.4,0.556302501,0.531478917
5.3,4,0.72427587,0.602059991
6,4.5,0.77815125,0.653212514
8.7,6,0.939519253,0.77815125
10.1,7.1,1.004321374,0.851258349
4.8,3.56,0.681241237,0.551449998
6.6,4.3,0.819543936,0.633468456
9,5.2,0.954242509,0.716003344
9.4,5.5,0.973127854,0.740362689
10.2,7,1.008600172,0.84509804
10.7,7.5,1.029383778,0.875061263
5.7,4.1,0.755874856,0.612783857
6.6,4.1,0.819543936,0.612783857
7.8,5.1,0.892094603,0.707570176
10.1,6,1.004321374,0.77815125
11.1,8,1.045322979,0.903089987
11.8,8.4,1.071882007,0.924279286
3.5,3.8,0.544068044,0.579783597
3.8,3.9,0.579783597,0.591064607
4,4.2,0.602059991,0.62324929
4.2,4.5,0.62324929,0.653212514
5.1,5,0.707570176,0.698970004
5.2,5.1,0.716003344,0.707570176
2.8,3.6,0.447158031,0.556302501
3.4,3.7,0.531478917,0.568201724
4.3,4,0.633468456,0.602059991
5.1,4.2,0.707570176,0.62324929
4.6,5,0.662757832,0.698970004
4.6,5,0.662757832,0.698970004
2.5,2.8,0.397940009,0.447158031
3.7,3,0.568201724,0.477121255
4.3,4.1,0.633468456,0.612783857
4.6,4.5,0.662757832,0.653212514
4.5,5,0.653212514,0.698970004
4.6,5.1,0.662757832,0.707570176
4,3.6,0.602059991,0.556302501
6.2,4.3,0.792391689,0.633468456
7.1,5,0.851258349,0.698970004
7.3,5.1,0.86332286,0.707570176
8.3,7,0.919078092,0.84509804
8.7,7.1,0.939519253,0.851258349
3.9,3.7,0.591064607,0.568201724
5.9,4.3,0.770852012,0.633468456
6,4.7,0.77815125,0.672097858
6.9,4.9,0.838849091,0.69019608
6.1,5,0.785329835,0.698970004
6.3,5.1,0.799340549,0.707570176
3,2.7,0.477121255,0.431363764
3.1,2.3,0.491361694,0.361727836
3.1,2.5,0.491361694,0.397940009
2.8,2.8,0.447158031,0.447158031
3.5,3.4,0.544068044,0.531478917
4.5,4.3,0.653212514,0.633468456
5.6,4.6,0.748188027,0.662757832
5.7,6,0.755874856,0.77815125
6,6.1,0.77815125,0.785329835
3.2,3.34,0.505149978,0.523746467
3.8,4,0.579783597,0.602059991
4.7,5,0.672097858,0.698970004
5.8,5.3,0.763427994,0.72427587
6.5,7,0.812913357,0.84509804
6.6,7.1,0.819543936,0.851258349
2.5,2.8,0.397940009,0.447158031
4.1,3.7,0.612783857,0.568201724
4.4,4.1,0.643452676,0.612783857
4.6,4.3,0.662757832,0.633468456
4.7,5,0.672097858,0.698970004
4.4,5.1,0.643452676,0.707570176
3.1,3.44,0.491361694,0.536558443
6.5,4,0.812913357,0.602059991
7,5.3,0.84509804,0.72427587
7.9,6,0.897627091,0.77815125
8.6,7,0.934498451,0.84509804
9.6,7.5,0.982271233,0.875061263
2.8,2.5,0.447158031,0.397940009
3.7,2.8,0.568201724,0.447158031
5,3.3,0.698970004,0.51851394
6.3,3.5,0.799340549,0.544068044
8.7,4.5,0.939519253,0.653212514
9,5.1,0.954242509,0.707570176
2.4,3.2,0.380211242,0.505149978
3,3.7,0.477121255,0.568201724
3.5,4,0.544068044,0.602059991
3.5,4.1,0.544068044,0.612783857
2.1,2.4,0.322219295,0.380211242
3.7,2.8,0.568201724,0.447158031
4.3,3.1,0.633468456,0.491361694
6,3.2,0.77815125,0.505149978
2.4,2,0.380211242,0.301029996
3.6,3.1,0.556302501,0.491361694
4.7,3.5,0.672097858,0.544068044
5.3,4.1,0.72427587,0.612783857
6.1,4.5,0.785329835,0.653212514
6.2,4.6,0.792391689,0.662757832
3.5,3.7,0.544068044,0.568201724
4.7,3.8,0.672097858,0.579783597
4.8,4.1,0.681241237,0.612783857
5.2,4.2,0.716003344,0.62324929
3.1,3.4,0.491361694,0.531478917
3.2,3.6,0.505149978,0.556302501
3.8,3.7,0.579783597,0.568201724
3.8,3.8,0.579783597,0.579783597
4,4,0.602059991,0.602059991
4,4,0.602059991,0.602059991
2,2.5,0.301029996,0.397940009
3.7,3.5,0.568201724,0.544068044
4.6,4,0.662757832,0.602059991
5,4.3,0.698970004,0.633468456
5,4.3,0.698970004,0.633468456
5,4.3,0.698970004,0.633468456
4.8,4.1,0.681241237,0.612783857
7,4.6,0.84509804,0.662757832
8.5,5,0.929418926,0.698970004
9.2,5.1,0.963787827,0.707570176
9.5,6,0.977723605,0.77815125
9.6,6.3,0.982271233,0.799340549
3.8,2.8,0.579783597,0.447158031
5.4,3.5,0.73239376,0.544068044
6.9,4,0.838849091,0.602059991
8.5,4.5,0.929418926,0.653212514
10.5,6,1.021189299,0.77815125
10.7,6.3,1.029383778,0.799340549
2,2.8,0.301029996,0.447158031
2.5,3.5,0.397940009,0.544068044
2.8,3.8,0.447158031,0.579783597
3.1,3.9,0.491361694,0.591064607
4.3,4,0.633468456,0.602059991
4.4,4.1,0.643452676,0.612783857
2.6,2.5,0.414973348,0.397940009
4.7,2.8,0.672097858,0.447158031
6.3,3.5,0.799340549,0.544068044
6.8,4,0.832508913,0.602059991
7.5,5,0.875061263,0.698970004
7.5,5.3,0.875061263,0.72427587
2.1,2.4,0.322219295,0.380211242
3.2,2.6,0.505149978,0.414973348
5,3.5,0.698970004,0.544068044
7.2,4.2,0.857332496,0.62324929
8.5,5,0.929418926,0.698970004
9.4,6,0.973127854,0.77815125
2.1,1.7,0.322219295,0.230448921
3.6,2.6,0.556302501,0.414973348
4.7,3.5,0.672097858,0.544068044
5.7,4,0.755874856,0.602059991
6.5,5,0.812913357,0.698970004
6.6,5.1,0.819543936,0.707570176
4.5,3.24,0.653212514,0.51054501
6.5,3.9,0.812913357,0.591064607
9.1,5.5,0.959041392,0.740362689
9.3,6.1,0.968482949,0.785329835
11.4,8,1.056904851,0.903089987
11.4,8.1,1.056904851,0.908485019
2.5,2.5,0.397940009,0.397940009
2.6,2.6,0.414973348,0.414973348
3.4,3.28,0.531478917,0.515873844
4.5,3.8,0.653212514,0.579783597
5.1,4,0.707570176,0.602059991
5.2,4.1,0.716003344,0.612783857
4,3.1,0.602059991,0.491361694
4.8,3.7,0.681241237,0.568201724
5.5,4.1,0.740362689,0.612783857
5.5,4.2,0.740362689,0.62324929
2.4,1,0.380211242,0
3.3,2.6,0.51851394,0.414973348
3.3,2.8,0.51851394,0.447158031
2.2,1.8,0.342422681,0.255272505
2.5,2,0.397940009,0.301029996
2.7,2.3,0.431363764,0.361727836
2.7,2.4,0.431363764,0.380211242
2.5,2.5,0.397940009,0.397940009
4,3,0.602059991,0.477121255
5.1,3.6,0.707570176,0.556302501
6.4,4.2,0.806179974,0.62324929
8.8,5,0.944482672,0.698970004
8.8,5.6,0.944482672,0.748188027
3,3.6,0.477121255,0.556302501
4.4,4,0.643452676,0.602059991
5.2,4.3,0.716003344,0.633468456
8.1,7,0.908485019,0.84509804
10.7,8,1.029383778,0.903089987
2.5,2,0.397940009,0.301029996
2.3,2.2,0.361727836,0.342422681
2.4,2.5,0.380211242,0.397940009
4.4,4.5,0.643452676,0.653212514
2.2,2.5,0.342422681,0.397940009
2.8,3.5,0.447158031,0.544068044
2.8,3.9,0.447158031,0.591064607
2.8,4,0.447158031,0.602059991
4.3,4.2,0.633468456,0.62324929
2.6,3,0.414973348,0.477121255
3.6,4,0.556302501,0.602059991
4.1,4.5,0.612783857,0.653212514
5.8,5.2,0.763427994,0.716003344
6.7,5.5,0.826074803,0.740362689
2,3,0.301029996,0.477121255
2.8,3.5,0.447158031,0.544068044
4.2,3.8,0.62324929,0.579783597
7.5,4,0.875061263,0.602059991
8.3,4.5,0.919078092,0.653212514
3,3,0.477121255,0.477121255
4.1,4.2,0.612783857,0.62324929
4.5,4.7,0.653212514,0.672097858
5.7,5,0.755874856,0.698970004
5.9,5.3,0.770852012,0.72427587
3.1,3.5,0.491361694,0.544068044
3.7,4,0.568201724,0.602059991
2.3,2.2,0.361727836,0.342422681
2.8,3.5,0.447158031,0.544068044
3.2,3.9,0.505149978,0.591064607
4.8,4.7,0.681241237,0.672097858
5.6,5,0.748188027,0.698970004
2.7,2.6,0.431363764,0.414973348
3.1,3.5,0.491361694,0.544068044
3.7,4,0.568201724,0.602059991
6.7,5,0.826074803,0.698970004
8,5.9,0.903089987,0.770852012
2,3.5,0.301029996,0.544068044
2.3,3.7,0.361727836,0.568201724
2.5,3.9,0.397940009,0.591064607
2,2.8,0.301029996,0.447158031
2.8,3.1,0.447158031,0.491361694
3.2,3.4,0.505149978,0.531478917
2.9,3,0.462397998,0.477121255
3.9,4.5,0.591064607,0.653212514
5.7,4.7,0.755874856,0.672097858
9.1,5.5,0.959041392,0.740362689
10,6,1,0.77815125
3.6,4,0.556302501,0.602059991
5.8,5,0.763427994,0.698970004
6.4,5.7,0.806179974,0.755874856
6.5,6,0.812913357,0.77815125
6.7,6.2,0.826074803,0.792391689
3,4,0.477121255,0.602059991
3.8,5,0.579783597,0.698970004
4.4,5.5,0.643452676,0.740362689
4.8,7,0.681241237,0.84509804
5.1,7.1,0.707570176,0.851258349
2.9,3.9,0.462397998,0.591064607
4.2,4.5,0.62324929,0.653212514
5,5,0.698970004,0.698970004
5.1,5.2,0.707570176,0.716003344
5.1,5.2,0.707570176,0.716003344
2,3,0.301029996,0.477121255
2.7,4,0.431363764,0.602059991
3.2,4.2,0.505149978,0.62324929
3.2,5,0.505149978,0.698970004
3.5,3,0.544068044,0.477121255
3.5,3.5,0.544068044,0.544068044
3.7,4,0.568201724,0.602059991
3.8,5,0.579783597,0.698970004
3.8,5.1,0.579783597,0.707570176
2.6,3,0.414973348,0.477121255
3.1,3.2,0.491361694,0.505149978
3.5,3.4,0.544068044,0.531478917
4.3,4.5,0.633468456,0.653212514
4.3,4.5,0.633468456,0.653212514
3,3.4,0.477121255,0.531478917
4.3,5.5,0.633468456,0.740362689
5,6,0.698970004,0.77815125
5.2,6.7,0.716003344,0.826074803
5.2,6.7,0.716003344,0.826074803
3.2,3.2,0.505149978,0.505149978
3.4,3.5,0.531478917,0.544068044
3.7,3.9,0.568201724,0.591064607
4,4,0.602059991,0.602059991
4,4.2,0.602059991,0.62324929
3,3.1,0.477121255,0.491361694
4.8,3.9,0.681241237,0.591064607
4.8,4,0.681241237,0.602059991
5.5,4.5,0.740362689,0.653212514
5.6,4.5,0.748188027,0.653212514
3.1,2.8,0.491361694,0.447158031
4.8,3.1,0.681241237,0.491361694
6.4,3.5,0.806179974,0.544068044
8.9,5,0.949390007,0.698970004
2.2,3.5,0.342422681,0.544068044
2.3,3.7,0.361727836,0.568201724
2.3,3.8,0.361727836,0.579783597
2.2,3.5,0.342422681,0.544068044
2.4,3.7,0.380211242,0.568201724
2.4,3.8,0.380211242,0.579783597
2,2.5,0.301029996,0.397940009
2.4,2.8,0.380211242,0.447158031
2.5,2.9,0.397940009,0.462397998
2.5,3.5,0.397940009,0.544068044
3,3.6,0.477121255,0.556302501
2.6,2.4,0.414973348,0.380211242
3.3,2.8,0.51851394,0.447158031
3.3,2.9,0.51851394,0.462397998
3.3,3,0.51851394,0.477121255
2.5,2.65,0.397940009,0.423245874
3.2,3,0.505149978,0.477121255
5.1,2.5,0.707570176,0.397940009
6.6,7,0.819543936,0.84509804
6.6,7.5,0.819543936,0.875061263
2.2,2.65,0.342422681,0.423245874
3.7,3.1,0.568201724,0.491361694
6.1,3.5,0.785329835,0.544068044
8.4,5,0.924279286,0.698970004
9.5,6,0.977723605,0.77815125
4.1,3.7,0.612783857,0.568201724
6.6,5,0.819543936,0.698970004
8.7,5.4,0.939519253,0.73239376
9.3,6,0.968482949,0.77815125
10.3,6.5,1.012837225,0.812913357
3.2,2.5,0.505149978,0.397940009
4.2,3.2,0.62324929,0.505149978
4.9,3.5,0.69019608,0.544068044
5.6,4,0.748188027,0.602059991
5.7,4.3,0.755874856,0.633468456
2.2,2.7,0.342422681,0.431363764
3,3,0.477121255,0.477121255
3.7,3.5,0.568201724,0.544068044
4.1,3.5,0.612783857,0.544068044
4.3,4,0.633468456,0.602059991
2.6,3,0.414973348,0.477121255
3.7,4.2,0.568201724,0.62324929
4.4,4.5,0.643452676,0.653212514
4.7,5,0.672097858,0.698970004
4.7,5.1,0.672097858,0.707570176
2.8,3,0.447158031,0.477121255
5.6,4.2,0.748188027,0.62324929
7.5,5.2,0.875061263,0.716003344
10.5,6.5,1.021189299,0.812913357
12,7,1.079181246,0.84509804
2.5,2.5,0.397940009,0.397940009
3.9,3.1,0.591064607,0.491361694
4.4,3.7,0.643452676,0.568201724
6.4,4.2,0.806179974,0.62324929
7.5,4.3,0.875061263,0.633468456
3.5,3,0.544068044,0.477121255
3.8,3.5,0.579783597,0.544068044
4.2,4,0.62324929,0.602059991
4.9,4.5,0.69019608,0.653212514
4.9,4.5,0.69019608,0.653212514
3.2,3,0.505149978,0.477121255
6,4,0.77815125,0.602059991
7.3,4.8,0.86332286,0.681241237
10,6,1,0.77815125
10.6,0.5,1.025305865,-0.301029996
4,3.2,0.602059991,0.505149978
6.3,4.5,0.799340549,0.653212514
8.3,5,0.919078092,0.698970004
11,6.5,1.041392685,0.812913357
11.8,6.7,1.071882007,0.826074803
2.1,3.5,0.322219295,0.544068044
3.1,3.1,0.491361694,0.491361694
3.5,3.4,0.544068044,0.531478917
5.2,5,0.716003344,0.698970004
5.7,5,0.755874856,0.698970004
2.8,3.5,0.447158031,0.544068044
2.3,4.7,0.361727836,0.672097858
2.5,5,0.397940009,0.698970004
2.8,6,0.447158031,0.77815125
2.8,6.1,0.447158031,0.785329835
2.2,3,0.342422681,0.477121255
2.6,3.5,0.414973348,0.544068044
5.8,4.5,0.763427994,0.653212514
5.8,4.8,0.763427994,0.681241237
2.1,3,0.322219295,0.477121255
3.2,3.5,0.505149978,0.544068044
3.4,4,0.531478917,0.602059991
3.4,4,0.531478917,0.602059991
2.2,3.5,0.342422681,0.544068044
2.2,4,0.342422681,0.602059991
2.7,4.5,0.431363764,0.653212514
2.7,4.5,0.431363764,0.653212514
2.6,3.5,0.414973348,0.544068044
2.3,4,0.361727836,0.602059991
2.5,4.5,0.397940009,0.653212514
2.7,4.5,0.431363764,0.653212514
2.2,3.5,0.342422681,0.544068044
2.7,4,0.431363764,0.602059991
3.4,4.5,0.531478917,0.653212514
3.6,4.6,0.556302501,0.662757832
2.6,3,0.414973348,0.477121255
3.1,3.6,0.491361694,0.556302501
4.2,4.2,0.62324929,0.62324929
5,4.5,0.698970004,0.653212514
2.6,4.5,0.414973348,0.653212514
3.6,5,0.556302501,0.698970004
3.3,4,0.51851394,0.602059991
4,4.4,0.602059991,0.643452676
4.7,4.7,0.672097858,0.672097858
4.9,5,0.69019608,0.698970004
2.2,4.5,0.342422681,0.653212514
2.7,4.8,0.431363764,0.681241237
2,3,0.301029996,0.477121255
2.9,3.3,0.462397998,0.51851394
4.4,4,0.643452676,0.602059991
4.8,4.2,0.681241237,0.62324929
2.1,4,0.322219295,0.602059991
3.1,4.5,0.491361694,0.653212514
4.7,5,0.672097858,0.698970004
5.4,5.3,0.73239376,0.72427587
3,3,0.477121255,0.477121255
3.2,3.3,0.505149978,0.51851394
4.2,3.7,0.62324929,0.568201724
3.9,3.7,0.591064607,0.568201724
2.3,3,0.361727836,0.477121255
2.5,3.5,0.397940009,0.544068044
2.8,3.8,0.447158031,0.579783597
3,4,0.477121255,0.602059991
3.1,3.2,0.491361694,0.505149978
3.3,3.5,0.51851394,0.544068044
3.8,4,0.579783597,0.602059991
4.3,4.1,0.633468456,0.612783857
3.4,3.2,0.531478917,0.505149978
4.7,4,0.672097858,0.602059991
5.9,5.5,0.770852012,0.740362689
5.9,5.6,0.770852012,0.748188027
2.3,3,0.361727836,0.477121255
2.5,3.4,0.397940009,0.531478917
2.7,4,0.431363764,0.602059991
3.1,4.1,0.491361694,0.612783857
4,3,0.602059991,0.477121255
6.1,3.6,0.785329835,0.556302501
6.6,4,0.819543936,0.602059991
6.6,4.1,0.819543936,0.612783857
2.5,2,0.397940009,0.301029996
3.1,2.6,0.491361694,0.414973348
3.8,3.5,0.579783597,0.544068044
4.2,3.5,0.62324929,0.544068044
2.8,3.3,0.447158031,0.51851394
4.1,3.5,0.612783857,0.544068044
3,3,0.477121255,0.477121255
3.7,3.4,0.568201724,0.531478917
3.8,4,0.579783597,0.602059991
3.8,4.1,0.579783597,0.612783857
4.2,3.5,0.62324929,0.544068044
6.4,4.2,0.806179974,0.62324929
9.6,5,0.982271233,0.698970004
10.6,6,1.025305865,0.77815125
3.4,3.2,0.531478917,0.505149978
4.9,3.55,0.69019608,0.550228353
7.1,7,0.851258349,0.84509804
7.5,7.3,0.875061263,0.86332286
2.9,3.1,0.462397998,0.491361694
4,3.4,0.602059991,0.531478917
4.5,3.5,0.653212514,0.544068044
5.2,3.6,0.716003344,0.556302501
2.2,2.3,0.342422681,0.361727836
3.1,4,0.491361694,0.602059991
3.2,4,0.505149978,0.602059991
2.7,2.2,0.431363764,0.342422681
2.8,2.5,0.447158031,0.397940009
3.3,3.2,0.51851394,0.505149978
3.5,3.4,0.544068044,0.531478917
2.7,3,0.431363764,0.477121255
3.5,3.5,0.544068044,0.544068044
4.5,4.5,0.653212514,0.653212514
5.1,4.7,0.707570176,0.672097858
3.2,3.5,0.505149978,0.544068044
3.2,3.6,0.505149978,0.556302501
3.3,4,0.51851394,0.602059991
2.5,2.6,0.397940009,0.414973348
2.9,3,0.462397998,0.477121255
3.6,4,0.556302501,0.602059991
3.7,4.1,0.568201724,0.612783857
2.2,2.5,0.342422681,0.397940009
3.6,2.8,0.556302501,0.447158031
4.4,3.5,0.643452676,0.544068044
4.5,3,0.653212514,0.477121255
2.2,2.5,0.342422681,0.397940009
3.2,3.1,0.505149978,0.491361694
3.6,4,0.556302501,0.602059991
4.2,4.3,0.62324929,0.633468456
2.6,3.4,0.414973348,0.531478917
3.8,3.7,0.579783597,0.568201724
5.4,5,0.73239376,0.698970004
6.2,5.1,0.792391689,0.707570176
5,4,0.698970004,0.602059991
6.4,4.3,0.806179974,0.633468456
8.7,5.5,0.939519253,0.740362689
9.4,6,0.973127854,0.77815125
2.7,3.7,0.431363764,0.568201724
3.6,4,0.556302501,0.602059991
4.1,5,0.612783857,0.698970004
4.1,5.1,0.612783857,0.707570176
3,2.9,0.477121255,0.462397998
4.3,3.5,0.633468456,0.544068044
5.4,4.5,0.73239376,0.653212514
5.4,4.6,0.73239376,0.662757832
3.3,4.5,0.51851394,0.653212514
5.3,5,0.72427587,0.698970004
6.5,6,0.812913357,0.77815125
2.8,3,0.447158031,0.477121255
3.6,5,0.556302501,0.698970004
3.9,5.2,0.591064607,0.716003344
2.9,3.7,0.462397998,0.568201724
5.4,4.3,0.73239376,0.633468456
5.6,4.4,0.748188027,0.643452676
2.9,3.6,0.462397998,0.556302501
3.5,4.5,0.544068044,0.653212514
3.5,4.5,0.544068044,0.653212514
2.7,3,0.431363764,0.477121255
4.6,4,0.662757832,0.602059991
5.9,4.3,0.770852012,0.633468456
2.5,3.5,0.397940009,0.544068044
3.7,4,0.568201724,0.602059991
4.1,4.3,0.612783857,0.633468456
3,3.5,0.477121255,0.544068044
4,4,0.602059991,0.602059991
4.4,4.4,0.643452676,0.643452676
2.2,1.8,0.342422681,0.255272505
3.9,3,0.591064607,0.477121255
4,3.4,0.602059991,0.531478917
2.5,3,0.397940009,0.477121255
3.5,4,0.544068044,0.602059991
3.9,4.1,0.591064607,0.612783857
2.4,2.8,0.380211242,0.447158031
3.7,4,0.568201724,0.602059991
4.3,4.2,0.633468456,0.62324929
2.8,3,0.447158031,0.477121255
4,4,0.602059991,0.602059991
4,4,0.602059991,0.602059991
2.3,2.8,0.361727836,0.447158031
3.7,3.5,0.568201724,0.544068044
3.7,3.5,0.568201724,0.544068044
2.8,3,0.447158031,0.477121255
3.6,3.7,0.556302501,0.568201724
3.6,3.7,0.556302501,0.568201724
2,2.5,0.301029996,0.397940009
2.6,3.7,0.414973348,0.568201724
3,4.5,0.477121255,0.653212514
3.1,4.5,0.491361694,0.653212514
3.6,3,0.556302501,0.477121255
5.3,4,0.72427587,0.602059991
5.8,4.1,0.763427994,0.612783857
2.6,3.2,0.414973348,0.505149978
4.1,4,0.612783857,0.602059991
4.7,4,0.672097858,0.602059991
2,3,0.301029996,0.477121255
2.5,2.5,0.397940009,0.397940009
2.1,2.5,0.322219295,0.397940009
3.9,2.5,0.591064607,0.397940009
6.3,3.5,0.799340549,0.544068044
6.3,3.5,0.799340549,0.544068044
2.6,2.6,0.414973348,0.414973348
5.9,6,0.770852012,0.77815125
6.8,6.5,0.832508913,0.812913357
3.7,3.5,0.568201724,0.544068044
5.5,5,0.740362689,0.698970004
6.1,6,0.785329835,0.77815125
2.7,3,0.431363764,0.477121255
